('ipiphone 6s có thể chiến được game pubg mobile mượt khong', {'entities': [(37, 48, 'GAME')]})
('cửa hàng cộng hòa còn iphone iphone 8 plus đỏ không', {'entities': [(9, 17, 'LOCATION'), (22, 42, 'PHONE'), (43, 45, 'COLOR')]})
('nếu trả qua thẻ shinhan trong 12 tháng thì mỗi tháng trả 1tr6 phải không shop?', {'entities': [(4, 15, 'IS_NEEDED')]})
('cho mình hỏi mình mua điện thoại này có iphone xuất đc hóa đơn vat ko ?', {'entities': [(40, 62, 'IF_INCLUDE_TAX')]})
('iphone 8 plus 256 gb vàng giá bao nhiêu bạn', {'entities': [(0, 13, 'PHONE'), (14, 17, 'ROM'), (21, 25, 'COLOR')]})
('nếu viết hóa đơn đỏ luôn thì giá có thay đổi không?', {'entities': [(0, 19, 'IF_INCLUDE_TAX')]})
('iphone iphone 8 plus bản màu đỏ 64gb còn ở cửa hàng âu cơ tân bình k ah', {'entities': [(0, 20, 'PHONE'), (29, 31, 'COLOR'), (32, 34, 'ROM'), (52, 57, 'LOCATION')]})
('iphone iphone 8 plus đỏ 64gb ở nguyễn văn cừ còn k ad?', {'entities': [(0, 20, 'PHONE'), (21, 23, 'COLOR'), (24, 26, 'ROM'), (31, 44, 'LOCATION')]})
('dạ cho e hỏi iphone iphone 8 plus 64gb màu bạc nhập khẩu ở nước nào v ạ', {'entities': [(21, 29, 'PHONE'), (35, 37, 'ROM'), (63, 71, 'LOCATION')]})
('ad cho hỏi iphone iphone 8 plus chính hãng màu gold ở quận 9 còn k ạ', {'entities': [(11, 31, 'PHONE'), (47, 51, 'COLOR'), (54, 60, 'LOCATION')]})
('cho tôi hỏi trả góp bằng thẻ có cần chính chủ không vậy?', {'entities': [(12, 19, 'IS_NEEDED')]})
('máy iphone iphone 8 plus màu đen mã ll/a còn hàng ko shop?', {'entities': [(4, 24, 'PHONE'), (29, 32, 'COLOR'), (36, 40, 'CODE')]})
('shop cho mình hỏi iphone iphone 8 plus 64g gold new chui sạc 2 chân bao nhiêu ạh?', {'entities': [(18, 38, 'PHONE'), (39, 41, 'ROM'), (43, 47, 'COLOR')]})
('shop check giúp mình cửa hàng khu vực q10, q1 và q3 nha', {'entities': [(38, 41, 'LOCATION'), (38, 40, 'LOCATION'), (49, 51, 'LOCATION')]})
('shop ơi, trả góp qua thẻ tín dụng thì trả trc bn %, và trả trc trong vòg bn thág, trả góp bằg thẻ tón dịng có đc trả góp 0% k ạ', {'entities': [(9, 16, 'IS_NEEDED')]})
('iphone 8 plus đỏ chính hảng có hàng k shop ?', {'entities': [(0, 13, 'PHONE'), (14, 16, 'COLOR')]})
('iphone 8 plus đỏ chính hảng giá bao nhiêu?', {'entities': [(0, 13, 'PHONE'), (14, 16, 'COLOR')]})
('bên mình còn bản ll/a k?', {'entities': [(17, 21, 'CODE')]})
('cho mình hỏi củ sạc đi kèm máy là 2 chân hay 3 chân vậy', {'entities': [(13, 26, 'WHAT_CHARGER')]})
('máy này là mới 100% full boiphone x và mã vn/a hả shop', {'entities': [(24, 39, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('cho em hỏi mua điện thoại trả góp bao nhiêu tháng ?', {'entities': [(26, 33, 'IS_NEEDED')]})
('loại này bao nhiêu gb vậy ạ????', {'entities': [(9, 21, 'WHAT_ROM')]})
('cho em hỏi samsung j4 có cảm biến vân tay hay chống nước không ạ', {'entities': [(11, 21, 'PHONE'), (46, 56, 'IS_WATER_PROTECTED')]})
('trả góp  cần mỗi cmnd đc ko', {'entities': [(0, 7, 'IS_NEEDED')]})
('shop cho em hỏi con này ở cơ sở khương đình còn không không ạ?', {'entities': [(32, 43, 'LOCATION')]})
('có trả góp đc k ạ', {'entities': [(0, 10, 'IS_NEEDED')]})
('cơ sở hồ tùng mậu còn k ạ', {'entities': [(6, 17, 'LOCATION')]})
('mua trả góp thế nào ad?', {'entities': [(0, 11, 'IS_NEEDED')]})
('mk muốn mua máy tại tphcm. trừ pmh thì còn bn vậy ạ', {'entities': [(27, 34, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('mk muốn mua trả góp máy này thì làm thế nào ?', {'entities': [(8, 19, 'IS_NEEDED')]})
('cơ sở ở 306 cầu giấy còn những màu nào hả bạn?', {'entities': [(12, 20, 'LOCATION'), (21, 38, 'WHAT_ELSE_COLOR')]})
('pmh 400k có trừ thẳng không ạ', {'entities': [(0, 3, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('mình mua samsung j4 hôm 21 tháng 9. giờ muốn đổi lên samsung samsung j4 plus thì mất bao nhiêu', {'entities': [(9, 19, 'PHONE')]})
('pmh 500k có được trừ thẳng không ạ', {'entities': [(0, 3, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('samsung samsung j4 plus có màu đỏ k ạ', {'entities': [(0, 23, 'PHONE'), (31, 33, 'COLOR')]})
('pmh 350000đ có đc trừ thẳng vào giá ko?', {'entities': [(0, 3, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('tôi muốn mua trả góp thủ tục cần có những gì', {'entities': [(9, 20, 'IS_NEEDED')]})
('em 18 tuổi có cmnd và bằng lái iphone xe có được trả góp ko ạ', {'entities': [(49, 56, 'IS_NEEDED')]})
('trả qua visa không cần cmnd và bằng lái iphone xe ạ', {'entities': [(0, 12, 'IS_NEEDED')]})
('phải trả trước là 2.250.000 phải ko ạ', {'entities': [(0, 14, 'IS_NEEDED')]})
('mua trả góp trả trc bao nhieu tiền ạ', {'entities': [(12, 29, 'IS_NEEDED')]})
('nokia 6.1 plus chỉ có bản 64g', {'entities': [(0, 14, 'PHONE'), (26, 28, 'ROM')]})
('còn máy này 32g có phải là hàng sách tay không shop', {'entities': [(12, 14, 'ROM'), (27, 40, 'WHAT_FROM_TYPE')]})
('máy còn k ad?', {'entities': [(4, 9, 'OTHER')]})
('hà nội còn máy này ko bạn.', {'entities': [(0, 6, 'LOCATION')]})
('samsung samsung s9 plus giá nhiêu vậy ad ?', {'entities': [(0, 23, 'PHONE')]})
('cho chị hỏi ở tp.hcm còn samsung s9 màu tím không ?', {'entities': [(14, 20, 'LOCATION'), (25, 35, 'PHONE'), (40, 43, 'COLOR')]})
('quận 10 còn sản phẩm này k ạ?', {'entities': [(0, 7, 'LOCATION')]})
('bao h mới có màu đen vậy shop', {'entities': [(17, 20, 'COLOR')]})
('em muốn mua trả góp dt ss samsung s9.', {'entities': [(8, 19, 'IS_NEEDED'), (26, 36, 'PHONE')]})
('khu vực hoàng mai hà nội còn hàng ko bạn', {'entities': [(8, 17, 'LOCATION'), (18, 24, 'LOCATION')]})
('samsung s9 đc tặng quà j vậy ad', {'entities': [(0, 10, 'PHONE'), (14, 26, 'SALE_OFF_GIFF')]})
('ad ơi hết ngày 27/11/2018 còn giảm ko ad', {'entities': [(6, 14, 'WHEN_END_SALE_OFF')]})
('còn màu tím k ad', {'entities': [(8, 11, 'COLOR')]})
('mình ở hải dương', {'entities': [(7, 16, 'LOCATION')]})
('shop ơi. còn khuyến mại samsung s9 này k ạ. ở hà nội còn hàng k ạ', {'entities': [(24, 34, 'Phone'), (46, 52, 'LOCATION'), (9, 23, 'IS_SALE_OFF_NOW')]})
('bên quận 9 còn hàng không ad', {'entities': [(4, 10, 'LOCATION')]})
('ad ơi ss samsung s9 giảm giá đến khi nào v ad', {'entities': [(9, 19, 'PHONE'), (20, 41, 'WHEN_END_SALE_OFF')]})
('shop ơi nên mua samsung s9 hay iphone 7 plus', {'entities': [(16, 26, 'PHONE'), (31, 44, 'PHONE')]})
('cửa hàng hồ tùng mậu còn không shop', {'entities': [(9, 20, 'LOCATION')]})
('cửa hàng bên quang trung còn hàng hk shop', {'entities': [(13, 24, 'LOCATION')]})
('còn màu tím ko shop?', {'entities': [(8, 11, 'COLOR')]})
('còn ko ad', {'entities': [(0, 6, 'OTHER')]})
('máy này mới hay cũ mà giảm ghê vậy', {'entities': [(8, 18, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('cho em hỏi có cmnd và giấy phép lái iphone xe có được mua trả ngóp samsung samsung s9 ko ạh ?', {'entities': [(54, 66, 'IS_NEEDED')]})
('ô định mai đi mua mà ở hà nội hết hàng rồi à', {'entities': [(23, 29, 'LOCATION')]})
('không biết samsung s9 có thể trả góp 0% lãi suất qua cty tài chính nào à, bao nhiêu tháng + trả trước bao nhiêu tiền ạ?', {'entities': [(29, 36, 'IS_NEEDED')]})
('cho iphone xin đia chi gân quan 7', {'entities': [(27, 33, 'LOCATION')]})
('bên mình đổi siphone iphone 8 plus dùng 1 năm lên samsung s9 samsung samsung samsung s9 plus cần thêm bao nhiêu ạ(máy bị hơi iphone xước phần cạnh trên)', {'entities': [(13, 34, 'PHONE'), (61, 92, 'PHONE')]})
('còn màu tím ko.', {'entities': [(8, 11, 'COLOR')]})
('cho mình hỏi mình muốn mua máy không trả góp thì là giá bao nhiêu ?', {'entities': [(52, 65, 'OTHER')]})
('này hàng mới nguyên hợp hả ad', {'entities': [(13, 23, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('giảm giá đến ngày nào vậy ad ?', {'entities': [(0, 21, 'WHEN_END_SALE_OFF')]})
('trả góp samsung s9 có dc mua vs giá giảm ko?', {'entities': [(32, 43, 'IS_SALE_OFF_NOW')]})
('cho e hỏi mình trả góp samsung s9 kia kon giá 12tr990k hk z a', {'entities': [(15, 22, 'IS_NEEDED')]})
('mình đang dùng aiphone iphone 8 plus muốn lên đổi samsung s9 thì giá cả thế nào shop', {'entities': [(15, 36, 'PHONE'), (50, 60, 'PHONE')]})
('cái này hàng chính hãng còn nguyên 100% lun hay sao ?', {'entities': [(24, 39, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('mình dang iphone xai samsung samsung s8 , muon doi len samsung s9, cua hang co thu lai khong ad??', {'entities': [(21, 39, 'PHONE'), (55, 65, 'PHONE')]})
('samsung s9 đen ở quảng ninh có ko bạn', {'entities': [(0, 10, 'PHONE'), (17, 27, 'LOCATION')]})
('bản tím còn ở sg không ạ?', {'entities': [(4, 7, 'COLOR'), (14, 16, 'LOCATION')]})
('có đổi điện thoại cũ ko shop. minh có notefe', {'entities': [(0, 17, 'OTHER')]})
('samsung s9 tím ngoài hn còn ko shop?', {'entities': [(0, 10, 'PHONE'), (11, 14, 'COLOR'), (21, 23, 'LOCATION')]})
('em có iphone 7 plus 32gb lên iphone iphone xs maiphone x 64gb thì phải thêm bao nhiêu ạ??', {'entities': [(6, 19, 'PHONE'), (20, 22, 'ROM'), (29, 56, 'PHONE'), (57, 59, 'ROM')]})
('mình co iphone iphone 8 plus 64gb lên iphone iphone xs 64gb thi bu bao nhiêu a', {'entities': [(9, 29, 'PHONE'), (30, 32, 'ROM'), (39, 55, 'PHONE'), (30, 32, 'ROM')]})
('iphone iphone x 64g với iphone 6s pink 16g thì bù bao nhiêu ạ', {'entities': [(0, 15, 'PHONE'), (16, 18, 'ROM'), (24, 33, 'PHONE'), (34, 38, 'COLOR'), (39, 41, 'ROM')]})
('mình muốn đổi samsung samsung s6 plus 32gb thì có đc thu cũ đổi mới không?', {'entities': [(14, 37, 'PHONE'), (38, 40, 'ROM')]})
('cái giá này đang khuyến mãi hã bạn', {'entities': [(4, 27, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('minh muốn chuyển từ iphone iphone 8 plus sang iphone iphone xs maiphone x thì bù thêm bao nhiêu ạ và có thanh toán bằng thẻ tín dụng teckcom thành 0% đc ko ạ. máy mình ko trày màn hình chỉ châm chích ở khung vì iphone xài ốp.', {'entities': [(20, 40, 'PHONE'), (46, 73, 'PHONE')]})
('hello cellphones, mình mới mua iphone iphone iphone xs maiphone x 64gb grey (hàng vn/a) nhưng bây giờ muốn đổi qua máy cùng loại 64gb nhưng màu vàng thì bù bao nhiêu?', {'entities': [(31, 65, 'PHONE'), (66, 68, 'ROM'), (71, 75, 'COLOR'), (144, 148, 'COLOR')]})
('iphone x 64gb máy qt bị iphone xước màn hình lên iphone iphone xs maiphone x phải bù bao nhiu shop', {'entities': [(0, 8, 'PHONE'), (9, 11, 'ROM'), (21, 35, 'OTHER'), (49, 76, 'PHONE')]})
('trả góp cái này thế nào ạ', {'entities': [(0, 7, 'IS_NEEDED')]})
('em đổi siphone iphone 8 plus len iphone iphone iphone xs maiphone x 64 được không ạ.', {'entities': [(7, 28, 'PHONE'), (33, 67, 'PHONE'), (68, 70, 'ROM')]})
('mình muốn mua iphone iphone iphone xs maiphone x vàng chính hãng, tư vấn giúp mình trả góp 0% qua thẻ tín dụng nhé', {'entities': [(14, 48, 'PHONE'), (49, 53, 'COLOR')]})
('ad cho hỏi mình có con iphone iphone x 256 gb mua ở canada, shop thu lại và bù bao nhiêu để lên iphone iphone xs mã 64 gb', {'entities': [(23, 38, 'PHONE'), (39, 42, 'ROM')]})
('con iphone iphone x giá 25tr đợt đó giờ muốn đổi sang iphone iphone iphone xs maiphone x thì thêm bao nhiêu ạ.', {'entities': [(4, 19, 'PHONE'), (54, 88, 'PHONE')]})
('iphone 7 plus 32gb đổi lên iphone iphone xs mas 64 thì bù bao nhiêu bạn', {'entities': [(0, 13, 'PHONE'), (14, 16, 'ROM'), (48, 50, 'ROM')]})
('iphone iphone x 64 gb đổi lên iphone x maiphone x 64 thì thêm bn tiền ạ', {'entities': [(0, 15, 'PHONE'), (16, 18, 'ROM'), (30, 49, 'PHONE'), (16, 18, 'ROM')]})
('mình muốn đổi ip iphone 8 plus 64gb gold thì phải bù bao nhiêu vậy', {'entities': [(31, 33, 'ROM'), (36, 40, 'COLOR')]})
('bao giờ có hàng iphone iphone xs maiphone x gold về vậy', {'entities': [(16, 43, 'PHONE'), (44, 48, 'COLOR')]})
('em muốn đổi iphone iphone x 64g moi mua dc 4 tháng cua cellphone lên iphone iphone xs maiphone x gold 64 chính hãng thì càn bảo nhiêu và có được trả góp ko ạ', {'entities': [(12, 27, 'PHONE'), (28, 30, 'ROM'), (69, 96, 'PHONE'), (97, 101, 'COLOR'), (28, 30, 'ROM')]})
('pmh 2.700.000 là mua hàng hay áp dụng giảm vào giá máy luuom ạ', {'entities': [(0, 3, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('cho mình hỏi trả góp qua homecredit 12 tháng thanh toán trước 50% thì ntn ạ', {'entities': [(13, 20, 'IS_NEEDED')]})
('có áp dụng pmh vào giá sản phẩm luôn không ạ?', {'entities': [(11, 14, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('tặng pmh 2tr7 là sao hả shop ?', {'entities': [(5, 8, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('e muốn đổi từ iphone iphone x sang  iphone iphone xs maiphone x thì bù thêm bao nhiêu thế ?', {'entities': [(14, 29, 'PHONE'), (36, 63, 'PHONE')]})
('ad ơi cho em hỏi của hàng mình ở hà nội địa chỉ ở đâu ạ', {'entities': [(33, 39, 'LOCATION')]})
('bây giờ đặt có đc nhận giảm 2 triệu + sạc ko dây ko shop', {'entities': [(18, 35, 'IS_SALE_OFF_NOW')]})
('co 2 sim k ban', {'entities': [(3, 8, 'HOW_NUMBER_SIM')]})
('shop ơi giá iphone này nhiêu vậy ạ', {'entities': [(23, 34, 'OTHER')]})
('có trả góp 0% ko ạ', {'entities': [(3, 10, 'IS_NEEDED')]})
('con iphone iphone xs maiphone x 64gb này đã  có hàng sẵn tại cửa hàng luôn hay sao vậy?', {'entities': [(4, 31, 'PHONE'), (32, 34, 'ROM')]})
('mình thấy còn 1 máy, có ai đặt mua chưa ad?', {'entities': [(21, 39, 'OTHER')]})
('tư vấn giúp mình trả góp 0%', {'entities': [(17, 24, 'IS_NEEDED')]})
('ở thành phố hồ chí minh còn không shop?', {'entities': [(12, 23, 'LOCATION')]})
('iphone iphone 8 plus đỏ ở hàng bài còn ko ạ', {'entities': [(0, 20, 'PHONE'), (26, 34, 'LOCATION')]})
('con hang ko shops???', {'entities': [(0, 11, 'OTHER')]})
('nếu mình có thẻ tín dụng sacombank, trả góp 0% sản phẩm thì mình sẽ bị tính phí 4% phải ko ạ?', {'entities': [(36, 43, 'IS_NEEDED')]})
('máy iphone xách tay này khi mua thì shop có thể cho mình biết máy nhập khẩu từ nc nào ko vậy????', {'entities': [(79, 85, 'LOCATION')]})
('chính hãng không ạ', {'entities': [(0, 16, 'WHAT_FROM_TYPE')]})
('tphcm co hang ko shop', {'entities': [(0, 5, 'LOCATION')]})
('cho mình hỏi hiện máy còn ở cơ sở nào ngoài hà nội bạn nhỉ', {'entities': [(44, 50, 'LOCATION')]})
('còn hàng ko shop. t2 mình qua lấy đc ko', {'entities': [(0, 11, 'OTHER')]})
('hàng iphone xách tay hả shop', {'entities': [(0, 20, 'WHAT_FROM_TYPE')]})
('còn hàng ko shop. thủ tục trả góp như thế nào vậy ạ.', {'entities': [(0, 11, 'OTHER')]})
('iphone xin hỏi mẫu này là hàng iphone xách tay, còn nguyên seal, chưa active đúng ko?', {'entities': [(52, 63, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('ở hn còn cửa hàng nào có hàng ko nhỉ?', {'entities': [(2, 4, 'LOCATION')]})
('e trả 30% thì lãi suất như nào ạ( có cmnd gpliphone x với sổ hộ khẩu ạ). e không có thẻ tín dụng.', {'entities': [(14, 30, 'IS_NEEDED')]})
('e muốn trả góp 30% có đk k ạ', {'entities': [(7, 14, 'IS_NEEDED')]})
('nếu e muốn trả góp 50% thi mỗi tháng phải trả bao nhiêu tiền vậy??????', {'entities': [(11, 18, 'IS_NEEDED')]})
('hàng này iphone xách tay fullboiphone x nguyên seal không?', {'entities': [(40, 51, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('muốn đổi từ samsung siphone iphone 8 plus qua máy này thì như thế nào ạ? máy siphone iphone 8 plus của e mua chưa đc 1 tháng.', {'entities': [(12, 41, 'PHONE')]})
('hàng này là hàng iphone xách tay hay hàng công ty vậy ad?', {'entities': [(17, 49, 'WHAT_FROM_TYPE')]})
('nếu mua trả góp thì mỗi tháng trả bao nhiêu ạ?', {'entities': [(8, 15, 'IS_NEEDED')]})
('hàng này là hàng iphone xách tay hay hàng công ty vậy ad?', {'entities': [(12, 49, 'WHAT_FROM_TYPE')]})
('nếu mua trả góp thì mỗi tháng trả bao nhiêu ạ?', {'entities': [(8, 15, 'IS_NEEDED')]})
('còn hàng ở nguyễn văn cừ hn ko ạ?', {'entities': [(11, 24, 'LOCATION'), (25, 27, 'LOCATION')]})
('còn hàng k bạn', {'entities': [(0, 10, 'OTHER')]})
('máy có mã thị trường châu âu đang có ở cửa hàng nào tp.hcm vậy ạ?', {'entities': [(52, 58, 'LOCATION')]})
('có bản ll chưa ad?', {'entities': [(3, 9, 'WHAT_CODE')]})
('hiện đang có bản gì vậy?', {'entities': [(13, 19, 'WHAT_CODE')]})
('khoảng bao lâu thì khu vực tphcm có mẫu này 64gb bản ll vậy ạ', {'entities': [(27, 32, 'LOCATION'), (44, 46, 'ROM'), (53, 55, 'CODE')]})
('có được trả trước 1 nửa rồi máy tới thì trả luôn được kh ạ', {'entities': [(8, 17, 'IS_NEEDED')]})
('mình mua trả góp trả trước 5 triệu thì tính ntn ad nhỉ?', {'entities': [(9, 16, 'IS_NEEDED')]})
('ad cho em hỏi máy iphone 8 plus red 64gb này thị trường nào vậy ạ ?', {'entities': [(45, 55, 'LOCATION'), (18, 31, 'PHONE'), (32, 35, 'COLOR'), (36, 38, 'ROM')]})
('máy này là máy mới nguyên seal hay đã qua sử dụng ?', {'entities': [(19, 30, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('ở hcm khu vực nào có hàng vậy shop?', {'entities': [(2, 5, 'LOCATION')]})
('mẫu này mình muốn góp 0% thì đưa trước bao nhiêu ạ? của ngân hàng nào ạ?', {'entities': [(29, 48, 'IS_NEEDED')]})
('còn máy 256gb k ad???', {'entities': [(8, 11, 'ROM')]})
('hàng này bao giờ về tphcm vậy shop', {'entities': [(20, 25, 'LOCATION')]})
('khi nào hàng về vậy ạ', {'entities': [(8, 15, 'OTHER')]})
('có hàng iphone 8 plus 64gb hang vn/a không bạn có thì giá bao nhiêu vậy bạn', {'entities': [(8, 21, 'PHONE'), (22, 24, 'ROM'), (32, 36, 'CODE')]})
('trả góp như thế nào vậy bạn', {'entities': [(0, 7, 'IS_NEEDED')]})
('ở cầu giấy còn máy này mã ll/a ko ạ', {'entities': [(2, 10, 'LOCATION'), (26, 30, 'CODE')]})
('cho e hỏi là ip iphone iphone 8 plus đỏ còn hàng ở nguyễn văn cừ hà nội k ạ và máy mới là chính hãng nhập fpt à à shop', {'entities': [(13, 36, 'PHONE'), (37, 39, 'COLOR'), (51, 64, 'LOCATION'), (65, 71, 'LOCATION')]})
('tphcm còn hang iphone 8 plus 64g đỏ khong.', {'entities': [(0, 5, 'LOCATION'), (15, 28, 'PHONE'), (29, 31, 'ROM'), (33, 35, 'COLOR')]})
('hàng chính hãng mới nguyên seal full boiphone x hàng ll/a.', {'entities': [(20, 31, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('giá hiện tại là bao nhiêu.', {'entities': [(16, 25, 'OTHER')]})
('giá của samsung note 8 hiện tại là bao nhiêu ạ', {'entities': [(8, 22, 'PHONE')]})
('con hang ko ad', {'entities': [(4, 11, 'OTHER')]})
('ad khi nào có hàng lại vậy??', {'entities': [(3, 18, 'OTHER')]})
('trả gop home thì co lãi suất k.và tra trước va góp ntn', {'entities': [(0, 7, 'IS_NEEDED')]})
('sp này hiện tại còn ko ạ.e ở tphcm', {'entities': [(29, 34, 'LOCATION')]})
('bên mình ko còn về hàng samsung note 8 nữa àk', {'entities': [(24, 38, 'PHONE')]})
('shop ơi cho mình hỏi samsung note 8 này là hàng chính hãng của samsung việt nam ha là hàng iphone xách tay ạ?', {'entities': [(86, 106, 'WHAT_FROM_TYPE')]})
('hàng còn ở cửa hàng nào vậy cellphones ơi', {'entities': [(0, 19, 'OTHER')]})
('samsung note 8 và samsung s8 có bản 128gb ko ạ', {'entities': [(0, 14, 'PHONE'), (18, 28, 'PHONE'), (36, 39, 'ROM')]})
('samsung s8 samsung note 8 có đi kèm quà tặng ko ạ', {'entities': [(0, 10, 'PHONE'), (11, 25, 'PHONE'), (32, 44, 'SALE_OFF_GIFF')]})
